Date	AAPL	AMZN	CLAR	COLM	COST	DAL	DNKN	FSLR	GE	GOOG	GOOGL	IBM	MSFT	NFLX	NVDA	TCEHY	TMUS	TRIP	VFC	VTI	VWAGY	YELP
2018-07-23	191.610001	1802.0	8.4	93.650002	218.839996	52.240002	72.449997	52.619999	12.490385	1205.5	1211.0	145.699997	107.970001	362.660004	249.410004	47.41	58.360001	60.299999	92.269997	145.070007	16.85	38.639999
2018-07-24	193.0	1829.23999	8.5	92.169998	218.580002	51.68	71.160004	53.049999	12.615385	1248.079956	1258.150024	146.380005	107.660004	357.320007	248.710007	48.32	58.779999	59.689999	91.480003	145.389999	17.157498999999998	38.0
2018-07-25	194.820007	1863.609985	8.8	92.940002	220.699997	51.66	70.900002	54.040001	12.605769	1263.699951	1275.939941	146.619995	110.830002	362.869995	251.869995	49.110001	58.830002	60.830002	92.400002	146.630005	17.254998999999998	38.990002
2018-07-26	194.210007	1808.0	8.6	92.519997	221.720001	53.98	71.190002	53.669998	12.644231	1268.329956	1285.5	146.71000700000005	109.620003	363.089996	254.839996	47.599998	59.369999	60.689999	93.800003	146.389999	17.235001	40.18
2018-07-27	190.979996	1817.27002	8.45	85.379997	219.649994	54.459999	69.58000200000001	51.650002	12.557693	1238.5	1252.890015	145.149994	107.68	355.209991	252.020004	47.02	59.610001	57.93	91.970001	145.220001	17.135	38.0
2018-07-30	189.910004	1779.219971	8.55	85.33000200000002	219.110001	53.790001	68.879997	51.57	12.653846	1219.73999	1230.040039	145.490005	105.370003	334.959991	244.130005	46.0	59.82	58.240002	91.599998	144.270004	17.290001	37.27
2018-07-31	190.289993	1777.439941	9.0	86.980003	218.710007	54.419998	69.629997	52.349998	13.105769	1217.26001	1227.219971	144.929993	106.080002	337.450012	244.860001	45.700001	60.0	57.990002	92.07	145.089996	17.280001000000002	36.880001
2018-08-01	201.5	1797.1700440000006	8.8	87.16999799999998	217.130005	53.59	69.68	53.380001	12.730769	1220.01001	1232.98999	143.5	106.279999	338.380005	246.470001	45.450001	59.360001	57.650002	91.300003	144.919998	16.715	37.509998
2018-08-02	207.389999	1834.329956	9.0	87.800003	221.119995	53.91	70.589996	53.59	12.663462	1226.150024	1241.130005	142.96000700000005	107.57	344.5	250.619995	44.369999	62.18	51.18	92.099998	145.779999	16.545	37.720001
2018-08-03	207.990005	1823.290039	9.2	86.589996	222.02999900000003	54.259998	70.510002	52.84	12.634615	1223.709961	1238.160034	147.699997	108.040001	343.089996	252.100006	45.240002	61.549999	53.27	92.440002	146.270004	16.59	37.919998
2018-08-06	209.070007	1847.75	9.2	87.510002	222.720001	54.419998	70.449997	53.57	12.596154	1224.77002	1237.670044	146.029999	108.129997	350.920013	254.02999900000003	45.139999	66.300003	54.07	93.709999	146.929993	16.57	38.75
2018-08-07	207.110001	1862.47998	9.4	88.43	223.860001	54.700001	70.809998	53.599998	12.653846	1242.219971	1255.839966	147.009995	108.879997	351.829987	256.950012	45.830002	65.33000200000001	54.509998	93.900002	147.410004	16.65	38.650002
2018-08-08	207.25	1886.52002	9.45	88.209999	224.580002	55.23	71.33000200000002	54.459999	12.548077	1245.609985	1261.329956	146.889999	109.489998	347.609985	258.420013	46.41	65.5	54.73	94.610001	147.270004	16.76	38.16
2018-08-09	208.880005	1898.52002	9.5	90.669998	218.240005	55.34	71.639999	54.450001	12.442307	1249.099976	1264.459961	144.770004	109.669998	349.359985	256.459991	47.549999	64.970001	55.040001	95.550003	147.169998	16.715	48.330002
2018-08-10	207.529999	1886.300049	9.6	90.129997	220.309998	54.709999	71.529999	52.790001	12.278846	1237.609985	1252.51001	144.479996	109.0	345.869995	254.789993	47.049999	64.980003	54.349998	96.290001	146.25	16.165001	49.349998
2018-08-13	208.869995	1896.199951	9.75	89.470001	219.559998	54.220001	70.510002	52.470001	11.971154	1235.01001	1248.640015	142.71000700000005	108.209999	341.309998	256.119995	45.75	65.699997	53.900002	92.82	145.690002	16.165001	46.939999
2018-08-14	209.75	1919.650024	10.1	90.279999	222.0	54.759998	72.230003	52.009998	11.875	1242.099976	1258.140015	143.360001	109.559998	337.48999	261.429993	44.200001	65.959999	54.25	93.989998	146.649994	15.9	47.860001
2018-08-15	210.240005	1882.619995	10.35	91.550003	221.669998	55.23	72.150002	50.700001	11.75	1214.380005	1232.219971	143.910004	107.660004	326.399994	259.079987	41.25	65.410004	53.299999	92.330002	145.490005	15.63	46.82
2018-08-16	213.320007	1886.52002	10.45	89.540001	223.190002	55.450001	72.360001	50.860001	11.826923	1206.48999	1224.060059	145.339996	107.639999	322.440002	257.440002	42.689999	65.980003	53.720001	91.129997	146.630005	15.66	46.349998
2018-08-17	217.580002	1882.219971	10.85	90.870003	225.679993	55.650002	72.300003	51.0	11.826923	1200.959961	1215.849976	146.059998	107.580002	316.7799990000001	244.820007	44.130001	65.900002	53.549999	91.629997	147.169998	15.795	45.32
2018-08-20	215.460007	1876.709961	10.5	91.370003	227.350006	57.419998	72.540001	52.32	11.826923	1207.77002	1221.949951	146.509995	106.870003	327.730011	247.839996	44.68	65.839996	53.84	92.860001	147.449997	15.86	44.740002
2018-08-21	215.039993	1883.420044	10.45	91.349998	228.539993	57.599998	71.690002	52.93	12.144231	1201.619995	1217.410034	145.970001	105.980003	338.019989	253.320007	45.189999	66.510002	53.84	92.330002	148.0	16.1	44.529999
2018-08-22	215.050003	1904.900024	10.55	90.879997	229.210007	56.91	71.75	52.549999	11.990385	1207.329956	1221.75	145.240005	107.059998	344.440002	262.820007	46.110001	65.809998	53.549999	91.699997	148.050003	15.97	44.18
2018-08-23	215.490005	1902.900024	10.6	90.589996	229.50999500000003	56.939999	71.589996	51.57	12.057693	1205.380005	1221.160034	145.369995	107.559998	339.170013	266.839996	44.849998	65.209999	53.130001	91.32	147.759995	15.69	45.310001
2018-08-24	216.160004	1905.390015	10.4	90.489998	231.27999900000003	57.18	71.43	52.080002	12.019231	1220.650024	1236.75	146.03999299999995	108.400002	358.820007	272.220001	45.82	65.410004	53.380001	91.769997	148.679993	15.84	46.349998
2018-08-27	217.940002	1927.680054	10.2	90.0	230.02999900000003	57.75	71.400002	52.610001	12.278846	1241.819946	1256.27002	146.690002	109.599998	364.579987	275.899994	46.470001	65.800003	53.360001	92.559998	149.75	16.34	46.990002
2018-08-28	219.699997	1932.819946	10.3	90.690002	230.25999500000003	58.790001	72.050003	51.939999	12.269231	1231.150024	1245.859985	146.589996	110.260002	368.48999	274.380005	46.380001	65.589996	53.150002	93.589996	149.839996	16.549999	46.740002
2018-08-29	222.979996	1998.099976	10.1	91.139999	230.190002	58.52	71.800003	53.07	12.471154	1249.300049	1264.650024	147.53999299999995	112.019997	368.040009	278.48999	46.200001	65.980003	54.139999	93.260002	150.630005	16.35	46.990002
2018-08-30	225.02999900000003	2002.380005	10.25	89.739998	230.830002	58.439999	71.720001	52.16	12.278846	1239.119995	1254.439941	145.929993	111.949997	370.980011	277.809998	42.98	66.010002	53.82	91.220001	150.009995	16.264999	46.82
2018-08-31	227.630005	2012.709961	10.35	90.699997	233.130005	58.48	72.889999	52.080002	12.442307	1218.189941	1231.800049	146.479996	112.330002	367.679993	280.679993	43.139999	66.040001	54.310001	92.129997	150.070007	16.0	47.119999
2018-09-04	228.360001	2039.51001	10.2	91.0	234.679993	58.880001	76.059998	51.310001	12.182693	1197.0	1211.310059	145.679993	111.709999	363.600006	283.700012	42.07	65.769997	53.02	91.879997	149.860001	15.54	46.73
2018-09-05	226.869995	1994.819946	10.15	90.120003	235.610001	57.209999	75.519997	51.259998	12.076923	1186.47998	1199.099976	146.660004	108.489998	341.179993	278.420013	40.419998	65.709999	51.200001	91.089996	149.369995	15.56	44.93
2018-09-06	223.100006	1958.310059	10.5	90.989998	236.679993	56.439999	75.769997	50.150002	12.028846	1171.439941	1183.98999	146.389999	108.739998	346.459991	272.720001	40.509998	65.519997	50.630001	91.290001	148.919998	15.62	44.91
2018-09-07	221.300003	1952.069946	10.55	90.730003	241.460007	56.860001	76.519997	48.509998	11.923077	1164.829956	1177.589966	145.449997	108.209999	348.679993	271.859985	40.450001	64.389999	50.709999	89.449997	148.580002	15.45	45.259998
